,Name,Vorname,Fraktion/Gruppe,17-198-01,17-201-02,17-201-03,17-201-04,17-201-05,17-201-01,17-205-01,17-205-02,17-207-01,17-207-02,17-208-01,17-209-01,17-211-01,17-211-02,17-212-01,17-213-01,17-213-02,17-213-03,17-213-04,17-213-05,17-214-01,17-214-02,17-214-03,17-214-04,17-214-05,17-214-06,17-215-01,17-217-01,17-219-01,17-225-03,17-225-01,17-225-02,17-225-04,17-225-05,17-226-02,17-226-03,17-226-01,17-229-01,17-234-03,17-234-04,17-234-05,17-234-01,17-234-02,17-237-01,17-237-02,17-240-03,17-240-02,17-240-01,17-242-01,17-243-01,17-244-01,17-246-01,17-246-02,17-247-01,17-250-01,17-250-02,17-250-03,17-250-04,17-250-05,17-250-06,17-250-07,17-250-08,17-250-09,17-251-01
586,Kurth,Markus,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Nein,Ja,Nein,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
587,Kurth (Quedlinburg),Undine,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Abwesend,Nein,Ja,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Abwesend,Ja,Ja,Ja,Ja,Abwesend,Abwesend,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
588,Lazar,Monika,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Enthaltung,Enthaltung,Enthaltung,Ja,Ja,Enthaltung,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,,,,,,,,,,Ja,,Nein,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja
589,Lindner,Tobias,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Abwesend,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
590,Maisch,Nicole,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Abwesend,Abwesend,Nein,Nein,Ja,Nein,Ja,Abwesend,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
591,Montag,Jerzy,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Abwesend,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Nein,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
592,Müller (Köln),Kerstin,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Abwesend,Abwesend,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Abwesend,Abwesend,Ja,Abwesend,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
593,Müller-Gemmeke,Beate,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Abwesend,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Enthaltung,Ja,Enthaltung,Ja,Ja,Enthaltung,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Enthaltung,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja
594,Notz,Konstantin,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Abwesend,Nein,Ja,Nein,Ja,Ja,Abwesend,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
595,Nouripour,Omid,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
596,Ostendorff,Friedrich,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Abwesend,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
597,Ott,Hermann E.,BÜNDNIS`90/DIE GRÜNEN,Nein,,Ja,,Ja,Nein,Nein,,Abwesend,Ja,Ja,Nein,Ja,Ja,Ja,Nein,,Ja,Ja,,Nein,Nein,,Nein,Ja,,Ja,Ja,Enthaltung,Enthaltung,Ja,,Ja,,,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
598,Paus,Lisa,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Enthaltung,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja
599,Pothmer,Brigitte,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
600,Rößner,Tabea,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Abwesend,Abwesend,Ja,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
601,Roth (Augsburg),Claudia,BÜNDNIS`90/DIE GRÜNEN,Abwesend,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Abwesend,Enthaltung,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Abwesend,,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend
602,Sager,Krista,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Abwesend,Nein,Ja,Ja,Ja,Nein,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
603,Sarrazin,Manuel,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Abwesend,,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja
604,Scharfenberg,Elisabeth,BÜNDNIS`90/DIE GRÜNEN,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Abwesend,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
605,Schick,Gerhard,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Abwesend,Abwesend,Ja,Enthaltung,Nein,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
606,Schmidt,Frithjof,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Abwesend,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
607,Schneider,Ulrich,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Abwesend,Ja,Nein,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
608,Steiner,Dorothea,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Abwesend,Nein,Ja,Abwesend,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Enthaltung,Ja,Nein,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Abwesend
609,Strengmann-Kuhn,Wolfgang,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Enthaltung,Ja,Nein,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
610,Ströbele,Hans-Christian,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Abwesend,Abwesend,Abwesend,Nein,Ja,Nein,Enthaltung,Nein,Enthaltung,Ja,Abwesend,Ja,Enthaltung,Nein,Nein,Ja,Enthaltung,Ja,Enthaltung,Nein,Nein,Nein,,,,,,,,,,Ja,,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja
611,Terpe,Harald,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Nein,Enthaltung,Ja,Enthaltung,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Abwesend
612,Tressel,Markus,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Abwesend,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
613,Trittin,Jürgen,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Abwesend,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
614,Wagner,Daniela,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Enthaltung,Ja,Enthaltung,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
615,Wagner (Schleswig),Arfst,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Ja,Nein,Enthaltung,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Nein,Abwesend,Ja,Ja,Ja,Ja,Ja,Nein,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
616,Walter-Rosenheimer,Beate,BÜNDNIS`90/DIE GRÜNEN,Abwesend,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Enthaltung,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
617,Wieland,Wolfgang,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
618,Wilms,Valerie,BÜNDNIS`90/DIE GRÜNEN,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Abwesend,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
619,Winkler,Josef Philip,BÜNDNIS`90/DIE GRÜNEN,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Enthaltung,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
620,Ott,Hermann,BÜNDNIS`90/DIE GRÜNEN,,Nein,,Ja,,,,Ja,,,,,,,,,Enthaltung,,,Ja,,,Ja,,,Ja,,,,,,Ja,,Ja,Enthaltung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Neskovic,Wolfgang,fraktionslose,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Enthaltung,Nein,Ja,Enthaltung,Nein,Ja,Nein,Enthaltung,Nein,Nein,Ja,Ja,,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,,,,,,,,,,Enthaltung,,Nein,Enthaltung,Nein,Ja,Ja,Ja,Ja,Ja
622,Reinhold,Hagen,FDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Abwesend,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein
623,Kickbusch,Susanne,BÜNDNIS`90/DIE GRÜNEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Kieckbusch,Susanne,BÜNDNIS`90/DIE GRÜNEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Enthaltung,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,,,,,,,,,,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja
625,Klug,Astrid,SPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend
626,Kauder (Villingen-Schw.),Siegfried,CDU/CSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja,Ja,Ja,Nein,Abwesend,Ja,Ja,Nein,Nein,,Nein,,,,,,,,
627,Schön (St. Wendel),Nadine,CDU/CSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,,Nein,,,,,,,,
628,Schröder (Wiesbaden),Kristina,CDU/CSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwesend,Ja,Ja,Nein,Abwesend,Ja,Abwesend,Abwesend,Nein,,Nein,,,,,,,,
629,Drexler,Gerhard Johann,FDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,,Nein,,,,,,,,
630,Staffeldt,Torsten,FDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,,Nein,,,,,,,,
631,Aken,Jan,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Abwesend,Abwesend,Abwesend,Abwesend,,Enthaltung,,,,,,,,
632,Alpers,Agnes,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Abwesend,Enthaltung,Nein,Nein,Enthaltung,Abwesend,,Enthaltung,,,,,,,,
633,Bartsch,Dietmar,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
634,Behrens,Herbert,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Abwesend,Abwesend,Nein,Enthaltung,Ja,,Abwesend,,,,,,,,
635,Binder,Karin,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
636,Birkwald,Matthias W.,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
637,Bluhm,Heidrun,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Abwesend,Enthaltung,Ja,,Enthaltung,,,,,,,,
638,Bockhahn,Steffen,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Abwesend,Abwesend,Abwesend,,Enthaltung,,,,,,,,
639,Buchholz,Christine,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Abwesend,Abwesend,Abwesend,Abwesend,Abwesend,,Enthaltung,,,,,,,,
640,Bulling-Schröter,Eva,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
641,Bunge,Martina,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Abwesend,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
642,Claus,Roland,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
643,Dagdelen,Sevim,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Nein,Nein,Abwesend,Abwesend,,Enthaltung,,,,,,,,
644,Dehm,Diether,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwesend,Abwesend,Abwesend,Ja,Enthaltung,Abwesend,Abwesend,Abwesend,Abwesend,,Abwesend,,,,,,,,
645,Dittrich,Heidrun,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Abwesend,,Enthaltung,,,,,,,,
646,Dreibus,Werner,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
647,Enkelmann,Dagmar,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwesend,Nein,Ja,Ja,Enthaltung,Nein,Nein,Enthaltung,Ja,,Enthaltung,,,,,,,,
648,Ernst,Klaus,DIE LINKE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nein,Nein,Ja,Ja,Enthaltung,Nein,Abwesend,Abwesend,Abwesend,,Enthaltung,,,,,,,,
